LFQ intensity 1_14012022_20220114150835	LFQ intensity 2_14012022	LFQ intensity 3_14012022	LFQ intensity 4_14012022	LFQ intensity 5_14012022	LFQ intensity 6_14012022	LFQ intensity 7_14012022	LFQ intensity 8_14012022	LFQ intensity 9_14012022	LFQ intensity 10_14012022	LFQ intensity 11_14012022	LFQ intensity 12_14012022	LFQ intensity 13_14012022	LFQ intensity 14_14012022	LFQ intensity 15_14012022	LFQ intensity 16_14012022	LFQ intensity 17_14012022	LFQ intensity 18_14012022	LFQ intensity 19_14012022	LFQ intensity 20_14012022	LFQ intensity 21_14012022	LFQ intensity 22_14012022	LFQ intensity 23_14012022	LFQ intensity 24_14012022	LFQ intensity 25_14012022	LFQ intensity 26_14012022	LFQ intensity 27_14012022	LFQ intensity 28_14012022_20220119082438	LFQ intensity 29_14012022_20220119110854	LFQ intensity 30_14012022_20220119135302	LFQ intensity 31_14012022_20220119163708	LFQ intensity 32_14012022_20220119192113	LFQ intensity 33_14012022_20220119220519	Only identified by site	Reverse	Potential contaminant	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	Protein IDs	Majority protein IDs	Protein names	Gene names	id
22.5994148254395	23.17506980896	NaN	21.8875885009766	23.0135898590088	22.1328887939453	22.9180335998535	22.645637512207	22.9404315948486	20.3657035827637	19.9887065887451	21.6690826416016	21.3743801116943	21.2060985565186	NaN	21.2740669250488	21.7984371185303	21.9110088348389	22.5537261962891	22.2180061340332	21.6081066131592	21.9753684997559	NaN	21.8874015808105	21.4359855651855	24.5902938842773	22.8182544708252	24.3351764678955	21.9331188201904	22.1283645629883	21.4011421203613	20.7485370635986	22.4820022583008				8	8	8	33.3	33.3	33.3	28.357	0	322.4	629590000	75	P20851;Q5VVQ7	P20851;Q5VVQ7	C4b-binding protein beta chain	C4BPB	236
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN				2	2	2	0.7	0.7	0.7	772.91	0.0096463	2.9637	0	2	P20929;H7C2B3;H7C2Z5;H0Y3P5;H7BZD5;H0Y786	P20929;H7C2B3;H7C2Z5;H0Y3P5;H7BZD5;H0Y786	Nebulin	NEB	237
21.241792678833	20.3967590332031	NaN	19.1951789855957	19.1494197845459	20.1536312103271	19.2826995849609	20.0359058380127	20.1403350830078	19.5754432678223	18.887565612793	20.1602954864502	20.6509704589844	19.6073665618896	NaN	20.6655311584473	21.00710105896	19.5264987945557	NaN	NaN	NaN	20.2812728881836	20.7369441986084	19.5729484558105	20.7395820617676	19.4419231414795	20.5860042572021	20.2872619628906	20.9723205566406	20.4745693206787	21.7453804016113	19.8924369812012	21.4399967193604				47	47	45	26.9	26.9	26.2	280.74	0	323.31	584770000	456	P21333;Q60FE5;A0A7P0NMY4;F8WE98;A0A087WWY3;A0A7I2V3E6;H0Y5C6;A0A669KBC6;O75369;H7C5L4;E7EN95	P21333;Q60FE5;A0A7P0NMY4	Filamin-A	FLNA	238
NaN	NaN	NaN	NaN	17.723274230957	NaN	NaN	NaN	18.4998931884766	NaN	NaN	18.3779735565186	18.4687347412109	18.3149547576904	NaN	18.7221069335938	18.4493980407715	18.6714172363281	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN				2	2	2	11.6	11.6	11.6	32.642	0.0073529	3.6734	8762000	7	Q32Q12;P22392;C9K028;F6XY72;E5RHP0;E7ERL0;J3KPD9;O60361;P15531	Q32Q12;P22392;C9K028;F6XY72;E5RHP0;E7ERL0;J3KPD9;O60361;P15531	Nucleoside diphosphate kinase;Nucleoside diphosphate kinase B;Putative nucleoside diphosphate kinase;Nucleoside diphosphate kinase A	NME1-NME2;NME2;NME1;NME2P1	239
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN				1	1	1	2.9	2.9	2.9	60.556	0.003876	4.436	5714600	10	P22792	P22792	Carboxypeptidase N subunit 2	CPN2	240
19.9426345825195	19.223596572876	NaN	19.7640285491943	19.8438968658447	19.1963577270508	19.7161064147949	19.3962154388428	20.1496677398682	20.1977252960205	19.8948802947998	20.0793952941895	19.8866577148438	20.23268699646	21.7296600341797	20.8661975860596	19.7208728790283	20.5838031768799	20.554874420166	21.4056148529053	20.5622539520264	21.4697093963623	19.5330181121826	20.5293617248535	20.6867122650146	21.8503360748291	18.7769336700439	21.285737991333	18.9737644195557	NaN	NaN	20.0756149291992	NaN				5	5	5	38	38	38	18.502	0	18.214	77998000	48	P23528;E9PP50;E9PS23;G3V1A4;E9PK25;E9PLJ3;E9PQB7;Q9Y281	P23528;E9PP50;E9PS23;G3V1A4;E9PK25	Cofilin-1	CFL1	241
NaN	NaN	NaN	NaN	17.6828441619873	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.9567680358887	NaN	NaN	NaN	18.7891521453857	NaN	19.1905574798584	NaN	18.209005355835	NaN	18.8987369537354	18.7660045623779				5	5	5	22.1	22.1	22.1	34.258	0	11.828	12921000	17	P25311;C9JEV0	P25311	Zinc-alpha-2-glycoprotein	AZGP1	242
NaN	NaN	23.5705699920654	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.5802726745605	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN				3	3	3	7.8	7.8	7.8	59.75	0	6.5605	4028800	10	P25705;K7EQH4;K7EJP1;K7ERX7;K7EK77;K7ESA0	P25705;K7EQH4;K7EJP1;K7ERX7;K7EK77	ATP synthase subunit alpha, mitochondrial	ATP5A1	243
NaN	NaN	NaN	NaN	NaN	17.865140914917	NaN	NaN	NaN	19.1663398742676	NaN	NaN	NaN	NaN	NaN	18.5470218658447	18.3437328338623	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.1333522796631	NaN	NaN	NaN	18.0550498962402	18.6640720367432	18.8205280303955	NaN	NaN				6	6	6	11.1	11.1	11.1	67.819	0	10.065	24317000	11	P26038;A0A2R8Y7M3;E7EQR4;A0A2R8Y5S7;P35241;P15311	P26038	Moesin	MSN	244
26.0268383026123	25.7012348175049	23.4555072784424	25.8036346435547	25.6005668640137	25.454252243042	25.647819519043	25.8760280609131	25.102014541626	26.4306335449219	25.8094348907471	25.9741249084473	25.3559188842773	25.7327785491943	24.533561706543	25.533561706543	25.2696723937988	25.511079788208	24.1703548431396	23.9184341430664	23.3492183685303	24.8621635437012	26.0267124176025	25.0330085754395	25.3036499023438	23.7267112731934	24.8849277496338	23.9172515869141	25.4314136505127	24.9875011444092	25.4227161407471	24.7429885864258	24.9412746429443				25	25	25	77.5	77.5	77.5	39.731	0	323.31	8868800000	1007	P27169;F8WF42	P27169	Serum paraoxonase/arylesterase 1	PON1	245
NaN	NaN	NaN	NaN	18.831485748291	NaN	NaN	18.6456165313721	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.919282913208	18.3659381866455	NaN	NaN	NaN				3	3	3	9.8	9.8	9.8	48.541	0	6.5346	11794000	7	P29622	P29622	Kallistatin	SERPINA4	246
19.9992065429688	19.6525993347168	24.3659973144531	20.0966129302979	19.7148323059082	19.1776733398438	20.1794967651367	19.0505123138428	NaN	20.2089576721191	20.7735424041748	20.2597160339355	20.1486759185791	20.1108245849609	NaN	19.4250316619873	NaN	NaN	NaN	NaN	NaN	NaN	19.8350849151611	19.0397109985352	19.8358097076416	NaN	19.3610610961914	NaN	NaN	NaN	18.3372116088867	NaN	NaN				3	3	3	19.6	19.6	19.6	25.035	0	51.124	51619000	61	P30041	P30041	Peroxiredoxin-6	PRDX6	247
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN				2	2	2	7.6	7.6	7.6	55.731	0.0071174	3.5653	984540	2	Q5R211;P31327	Q5R211;P31327	Carbamoyl-phosphate synthase [ammonia], mitochondrial	CPS1	248
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.2975292205811	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.0575904846191	NaN				4	2	2	17.9	10.2	10.2	28.082	0.0037879	4.1311	3850600	6	P31946;Q4VY20;A0A0J9YWZ2;Q4VY19;A0A0J9YWE8	P31946	14-3-3 protein beta/alpha;14-3-3 protein beta/alpha, N-terminally processed	YWHAB	249
19.2597389221191	18.8396892547607	NaN	18.9570217132568	NaN	NaN	18.8470211029053	18.564395904541	NaN	18.7855796813965	18.9798603057861	NaN	NaN	NaN	19.1575832366943	18.8577499389648	NaN	19.289176940918	NaN	NaN	NaN	NaN	19.3921337127686	NaN	18.9274940490723	NaN	18.4622383117676	NaN	NaN	NaN	NaN	NaN	NaN				2	2	2	14.1	14.1	14.1	21.892	0.0039526	4.5919	15705000	9	P32119;A0A0A0MRQ5;A6NIW5;A0A0A0MSI0;Q06830	P32119;A0A0A0MRQ5;A6NIW5;A0A0A0MSI0;Q06830	Peroxiredoxin-2;Peroxiredoxin-1	PRDX2;PRDX1	250
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN				1	1	1	2	2	2	67.93	0	7.667	21872000	10	P32455	P32455	Interferon-induced guanylate-binding protein 1	GBP1	251
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN				2	2	2	19.7	19.7	19.7	16.84	0.0037313	4.0318	3754100	3	P34096	P34096	Ribonuclease 4	RNASE4	252
21.4762020111084	21.0712337493896	NaN	22.5287666320801	20.7143135070801	21.288501739502	22.0526180267334	19.5417213439941	21.2015590667725	22.2343254089355	21.0742435455322	22.3073310852051	20.9772205352783	22.0327816009521	21.9621524810791	22.7217769622803	22.8820934295654	22.3565711975098	21.067892074585	21.4578380584717	22.3509464263916	21.5864162445068	21.6928119659424	22.1738662719727	22.2137718200684	22.2439136505127	21.5275974273682	23.3916549682617	22.5542640686035	22.0129413604736	21.6536846160889	21.6643581390381	21.8733882904053			+	24	23	23	54.6	54.6	54.6	62.064	0	323.31	1389100000	458	P35527;CON__P35527;K7EQQ3	P35527;CON__P35527;K7EQQ3	Keratin, type I cytoskeletal 9	KRT9	253
19.0844650268555	18.8541622161865	NaN	19.0383186340332	19.1559543609619	18.7891521453857	18.5237846374512	18.7223739624023	18.4899730682373	19.0429744720459	19.0366840362549	18.4193019866943	NaN	18.064079284668	18.3235569000244	18.2243976593018	18.2342567443848	18.1918601989746	NaN	NaN	19.604907989502	19.2052154541016	18.7810077667236	19.5390911102295	18.4713973999023	19.8911762237549	18.6874980926514	19.8354549407959	18.2736225128174	19.1296100616455	18.0567970275879	19.7243232727051	19.5737056732178				11	11	11	24.8	24.8	24.8	66.034	0	33.339	70626000	80	P35858	P35858	Insulin-like growth factor-binding protein complex acid labile subunit	IGFALS	254
18.1940250396729	18.5720043182373	NaN	18.3576717376709	18.5010604858398	18.1020069122314	18.717227935791	18.4144382476807	18.6306934356689	NaN	18.0607585906982	18.3570709228516	18.6397285461426	17.8869113922119	NaN	18.7299919128418	18.6857891082764	18.9400272369385	NaN	NaN	NaN	17.9014797210693	NaN	18.2354259490967	17.7124996185303	NaN	18.0816078186035	NaN	18.3227634429932	18.8624801635742	18.2678756713867	18.0114345550537	18.9682903289795			+	4	4	4	11.5	11.5	11.5	46.312	0	41.58	35500000	56	P36955;CON__Q95121;I3L425;I3L3Z3;I3L1U4;I3L4Z0;I3L2R7;I3L4N7	P36955;CON__Q95121	Pigment epithelium-derived factor	SERPINF1	255
21.5171089172363	20.073392868042	NaN	21.3007278442383	20.8547554016113	19.9357471466064	20.2002429962158	20.6886768341064	19.5858573913574	19.874927520752	20.6394462585449	20.2195129394531	19.5643577575684	19.7257881164551	NaN	19.6882152557373	19.7764358520508	NaN	20.7215900421143	20.5774555206299	20.9043350219727	19.1674423217773	NaN	20.0562934875488	19.2329921722412	20.7786026000977	NaN	21.7771587371826	19.1566715240479	20.1213607788086	19.504322052002	20.1326999664307	20.0244522094727				11	11	11	18.7	18.7	18.7	69.068	0	49.287	118810000	74	P43652;CON__REFSEQ:XP_585019	P43652	Afamin	AFM	256
18.5836925506592	18.803129196167	NaN	19.0011329650879	19.6305522918701	19.2874412536621	19.8640537261963	20.5908546447754	20.1478061676025	21.1780376434326	19.6069869995117	20.9861392974854	21.249683380127	21.0220146179199	18.6875324249268	21.9647979736328	21.6405944824219	21.7115001678467	NaN	18.7489128112793	NaN	NaN	20.203950881958	NaN	20.1588172912598	NaN	20.6432399749756	NaN	20.295804977417	19.8565807342529	19.7487335205078	20.5751476287842	20.6043109893799				5	5	5	16.3	16.3	16.3	37.251	0	158.44	106860000	55	P48059;A0A0M3HER1;A0A0J9YXC7;F8WB59;A0A0J9YYC1;H0Y592;C9JF46;Q7Z4I7	P48059;A0A0M3HER1	LIM and senescent cell antigen-like-containing domain protein 1	LIMS1	257
NaN	17.3276405334473	NaN	NaN	17.2058124542236	NaN	NaN	NaN	17.5226726531982	NaN	NaN	17.5659198760986	NaN	17.9026584625244	NaN	18.0630798339844	17.4954490661621	18.4739360809326	NaN	NaN	NaN	NaN	NaN	17.8901214599609	17.8012027740479	NaN	NaN	NaN	NaN	17.6034965515137	18.8300933837891	18.1525917053223	18.2896938323975				3	3	3	6.9	6.9	6.9	57.924	0.0040486	4.9721	10424000	7	P50991	P50991	T-complex protein 1 subunit delta	CCT4	258
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN				2	2	2	3.8	3.8	3.8	66.316	0.006993	3.5114	2018500	2	P52306;D6RB97;H0Y8M2	P52306;D6RB97;H0Y8M2	Rap1 GTPase-GDP dissociation stimulator 1	RAP1GDS1	259
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN				2	2	2	3.8	3.8	3.8	41.738	0.0070423	3.5503	105130000	2	P53367	P53367	Arfaptin-1	ARFIP1	260
22.4243965148926	21.4152946472168	NaN	21.0019588470459	21.847204208374	21.1178150177002	20.1588172912598	21.4464225769043	22.2810192108154	20.2538433074951	21.4465236663818	22.0163478851318	20.530029296875	19.9632453918457	20.4723892211914	19.8691844940186	18.628381729126	20.1236362457275	NaN	19.6208686828613	NaN	NaN	19.572244644165	20.0810890197754	20.2699069976807	19.5703926086426	19.8867034912109	19.2539348602295	20.6680431365967	20.0068950653076	NaN	NaN	NaN				8	8	8	26	26	26	54.739	0	95.922	314390000	79	P55058	P55058	Phospholipid transfer protein	PLTP	261
21.4220352172852	20.7530345916748	NaN	21.2292881011963	21.3255882263184	21.4136943817139	22.1005001068115	21.9819660186768	21.7901859283447	22.0686130523682	22.0643749237061	22.1047286987305	21.9207077026367	21.9886035919189	22.1914443969727	22.4657306671143	21.4924793243408	22.0681533813477	NaN	NaN	21.7470207214355	22.0836868286133	21.9347038269043	21.5217628479004	22.2543621063232	22.0521850585938	21.8922653198242	21.2547664642334	21.9138221740723	21.7153606414795	21.7947940826416	22.295804977417	21.7602405548096				15	15	1	54.9	54.9	4.5	41.736	0	323.31	642980000	380	P60709;E7EVS6;A0A2R8Y793;G5E9R0;A0A6Q8PH58;A0A2R8YGF8;C9JTX5;C9JUM1;C9JZR7;A0A6Q8PGD7	P60709;E7EVS6;A0A2R8Y793	Actin, cytoplasmic 1;Actin, cytoplasmic 1, N-terminally processed	ACTB	262
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN				3	2	2	19.9	14.1	14.1	21.258	0	6.4229	13595000	10	P60953	P60953	Cell division control protein 42 homolog	CDC42	263
NaN	NaN	NaN	NaN	18.9223346710205	18.3579292297363	NaN	18.7402420043945	NaN	NaN	NaN	NaN	19.4458675384521	NaN	NaN	19.2033996582031	19.2626323699951	NaN	NaN	NaN	NaN	NaN	19.0719013214111	NaN	18.7972183227539	NaN	NaN	NaN	NaN	NaN	18.4930648803711	18.4070262908936	NaN				4	4	3	24.6	24.6	19.3	23.668	0	7.5132	19522000	14	P61006	P61006	Ras-related protein Rab-8A	RAB8A	264
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.6446304321289	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.4956836700439	18.1125316619873	NaN				7	7	7	28.5	28.5	28.5	47.371	0	19.013	13855000	15	P61158;B4DXW1;F8WEW2;F8WE84;F8WDR7;Q9P1U1	P61158;B4DXW1	Actin-related protein 3	ACTR3	265
22.4203662872314	22.0939712524414	NaN	22.6220073699951	22.5865535736084	23.1449165344238	21.5050392150879	21.5400466918945	22.9681606292725	21.7959423065186	22.686990737915	23.3355178833008	23.3928356170654	23.0593013763428	NaN	23.5760021209717	21.6407718658447	22.5676708221436	NaN	NaN	NaN	21.0626316070557	NaN	22.6882724761963	21.22975730896	NaN	20.7807674407959	20.7885932922363	20.6373252868652	20.1096782684326	NaN	22.3017616271973	NaN				9	9	9	52.7	52.7	52.7	20.825	0	39.396	305140000	102	P61224;A6NIZ1;F5H823;F5H7Y6;E7ESV4;F5GZG1;B7ZB78;P62834;F5GX62;F5H6R7;F5H004;F5H491;F5H0B7;F5H500;F5GWU8;F5H4H0;F5H077;A0A075B6Q0;F5GYB5;F5GYH7;F8WBC0	P61224;A6NIZ1;F5H823;F5H7Y6;E7ESV4;F5GZG1;B7ZB78;P62834;F5GX62	Ras-related protein Rap-1b;Ras-related protein Rap-1b-like protein;Ras-related protein Rap-1A	RAP1B;RAP1A	266
20.7610931396484	20.5067844390869	NaN	NaN	21.0137252807617	NaN	19.8538112640381	19.0375423431396	21.0170612335205	20.2360801696777	21.1272945404053	20.9724617004395	20.8736515045166	21.1138801574707	NaN	21.5225296020508	20.1412086486816	21.5073642730713	NaN	NaN	NaN	20.2499141693115	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.5295524597168	18.4891109466553				6	6	6	46.6	46.6	46.6	16.537	0	165.2	97278000	71	P61626;F8VV32;A0A0B4J259	P61626;F8VV32;A0A0B4J259	Lysozyme C;Lysozyme	LYZ	267
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN				1	1	1	4.9	4.9	4.9	29.597	0.0064725	3.0064	2149800	2	P62701	P62701	40S ribosomal protein S4, X isoform	RPS4X	268
NaN	NaN	22.9109172821045	NaN	NaN	NaN	20.3120765686035	NaN	NaN	NaN	20.3700752258301	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.8941173553467	NaN	20.6703796386719	21.0212020874023	21.0801124572754	19.1598262786865	NaN	21.2959175109863	20.6804599761963	21.3497047424316	NaN	NaN	NaN	20.1786460876465	NaN				3	3	3	29.1	29.1	29.1	11.367	0.0039216	4.5626	15243000	5	P62805	P62805	Histone H4	HIST1H4A	269
20.796932220459	20.2271747589111	NaN	20.4277744293213	20.2393474578857	19.4892482757568	19.9168949127197	20.4722900390625	20.1002101898193	21.2537860870361	NaN	20.2017993927002	19.9088554382324	20.1540031433105	22.1442623138428	20.3925724029541	19.5265369415283	20.2310485839844	20.9947948455811	20.3475437164307	20.9467811584473	20.2281131744385	19.8696517944336	20.5306015014648	20.4804000854492	21.3671436309814	19.0160675048828	19.959997177124	19.3998279571533	NaN	17.8146572113037	NaN	17.5646553039551				9	9	7	43.3	43.3	35.5	27.745	0	187.88	140740000	83	P63104;E7EX29;E7ESK7;B0AZS6;E5RIR4;E9PD24;E7EVZ2;B7Z2E6;H0YB80;E5RGE1;K7EM20;P61981;P62258	P63104;E7EX29;E7ESK7;B0AZS6	14-3-3 protein zeta/delta	YWHAZ	270
21.0499954223633	20.5912189483643	25.2088832855225	20.2836494445801	19.8988265991211	20.2055015563965	20.9088115692139	19.9693031311035	20.0408630371094	21.2055625915527	20.3234462738037	20.1594333648682	20.4711990356445	20.4256248474121	21.5833435058594	21.0120906829834	21.2445831298828	20.9588642120361	NaN	19.7261047363281	21.1433277130127	21.9564208984375	21.8555927276611	20.9403419494629	22.1610946655273	21.8751907348633	21.0074443817139	19.9565982818604	20.2802543640137	19.7792930603027	20.985860824585	20.573299407959	21.4230117797852				10	10	4	33.3	33.3	12	50.151	0	56.373	147990000	124	P68363;Q9BQE3;F5H5D3;Q71U36;F8VVB9;A0A1W2PQM2;P0DPH8;P0DPH7;Q6PEY2;F8VQQ4;F8VRZ4;F8VS66;F8VWV9;F8VX09;F8VRK0;F8W0F6;A0A7P0Z4A1	P68363;Q9BQE3;F5H5D3;Q71U36;F8VVB9;A0A1W2PQM2;P0DPH8;P0DPH7;Q6PEY2;F8VQQ4	Tubulin alpha-1B chain;Tubulin alpha-1C chain;Tubulin alpha-1A chain;Tubulin alpha-3E chain	TUBA1B;TUBA1C;TUBA1A;TUBA3E	271
17.8045463562012	18.542947769165	NaN	17.3749198913574	NaN	NaN	NaN	NaN	17.5251998901367	NaN	NaN	17.4935741424561	17.0951709747314	NaN	NaN	NaN	18.3612747192383	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.7013072967529	18.265998840332	NaN	NaN	18.2153720855713	17.5727443695068	NaN	18.1308422088623	NaN				9	3	3	31.5	10	10	49.924	0	6.583	12833000	22	P68366;A0A7P0T945;C9J2C0;Q9NY65;C9JDL2;C9JEV8;C9JDS9;C9JQ00;C9JJQ8;A0A7P0TA31;C9K0S6;V9GZ17;Q9H853	P68366	Tubulin alpha-4A chain	TUBA4A	272
23.2938976287842	22.5412998199463	NaN	22.889799118042	22.6693859100342	23.8309383392334	23.7069358825684	22.9730224609375	23.2227592468262	23.6143665313721	23.7606067657471	23.3242988586426	23.2387790679932	23.4506072998047	23.8962440490723	23.7812671661377	22.9184894561768	23.6795997619629	23.1306438446045	22.6554756164551	25.6298980712891	24.9441814422607	25.0135898590088	24.8782062530518	24.8753032684326	25.3769969940186	24.5283851623535	26.3869285583496	24.878345489502	23.3945369720459	23.6233253479004	23.491304397583	23.6044464111328				12	12	6	78.2	78.2	44.9	15.998	0	323.31	2476800000	605	P68871;A0A2R8Y7R2;F8W6P5;A0A0J9YWK4	P68871;A0A2R8Y7R2;F8W6P5	Hemoglobin subunit beta;LVV-hemorphin-7;Spinorphin	HBB	273
22.4584884643555	22.1776428222656	NaN	22.5191249847412	21.8327159881592	22.4642353057861	22.7833881378174	22.1887607574463	22.5348796844482	22.6285858154297	22.1266632080078	22.4016361236572	22.5179481506348	22.5506992340088	22.7993469238281	22.8847961425781	22.3467597961426	22.2413845062256	21.3494338989258	21.0838165283203	24.4246387481689	24.1216297149658	24.063570022583	23.5186939239502	23.644495010376	24.654088973999	23.4062633514404	25.3055305480957	23.9993801116943	22.4633121490479	22.1954135894775	22.4403266906738	23.7915382385254				7	7	4	71.1	71.1	47.2	15.257	0	109.99	1110300000	210	P69905;G3V1N2;A0A2R8Y7C0	P69905;G3V1N2;A0A2R8Y7C0	Hemoglobin subunit alpha	HBA1;HBA2	274
21.4288997650146	21.5580081939697	NaN	21.6296539306641	21.3991088867188	20.6634464263916	21.1524562835693	21.286247253418	20.5268821716309	21.3536930084229	21.2096118927002	21.5997791290283	19.9496326446533	19.3743267059326	NaN	20.1683979034424	20.0657901763916	19.5346527099609	19.1884098052979	NaN	NaN	20.60964012146	21.4431381225586	20.9123973846436	21.0543079376221	21.0489311218262	20.7959041595459	19.9093685150146	21.3398990631104	21.6743068695068	20.6663970947266	19.6121635437012	21.8958930969238				19	19	19	26.5	26.5	26.5	92.335	0	280.23	551060000	303	P80108	P80108	Phosphatidylinositol-glycan-specific phospholipase D	GPLD1	275
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN				2	2	2	12.7	12.7	12.7	11.284	0.0038168	4.1962	3801900	3	P81605	P81605	Dermcidin;Survival-promoting peptide;DCD-1	DCD	276
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN				2	2	2	3.3	3.3	3.3	113.75	0	6.0645	5422300	10	Q02413	Q02413	Desmoglein-1	DSG1	277
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN				1	1	1	1.5	1.5	1.5	120.06	0.006689	3.1576	157130000	10	Q02846	Q02846	Retinal guanylyl cyclase 1	GUCY2D	278
17.8517246246338	17.9097633361816	NaN	NaN	17.7723026275635	NaN	NaN	17.8225212097168	17.8380584716797	NaN	NaN	NaN	17.5499954223633	NaN	18.4600791931152	NaN	NaN	17.8950424194336	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.6679573059082				5	2	0	16.7	8.5	0	37.323	0.0038911	4.4674	11602000	21	Q02985	Q02985	Complement factor H-related protein 3	CFHR3	279
20.0142707824707	21.1453819274902	NaN	20.5337409973145	21.2160835266113	20.4121437072754	21.6802024841309	21.3117446899414	21.4075870513916	21.3784599304199	20.796537399292	20.6836318969727	21.4474830627441	21.7496013641357	19.8108196258545	22.0706119537354	21.6304092407227	22.0863132476807	NaN	19.7062397003174	NaN	21.044734954834	20.8684616088867	20.7568664550781	20.4412136077881	19.7497310638428	20.5563716888428	19.55930519104	20.7790851593018	20.3734760284424	20.2258796691895	20.4743709564209	19.9992065429688				12	6	3	46.4	20.6	9.4	37.65	0	298.65	329320000	159	Q03591;B1AKG0	Q03591;B1AKG0	Complement factor H-related protein 1	CFHR1	280
